"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"4005048","","下永尾","","33.105829","130.017292","","","1","","",""
"4005047","","広瀬橋","","33.109331","130.015585","","","1","","",""
"4005046","","飯盛","","33.110994","130.010748","","","1","","",""
"4005045","","下野","","33.109592","130.009122","","","1","","",""
"4005044","","下野公民館前","","33.1069783","130.005417","","","1","","",""
"4005043","","羽白越","","33.105034","130.003942","","","1","","",""
"4005037","","嬉野小学校入口","","33.1026775","129.9860795","","","1","","",""
"4005036","","嬉野中学校前","","33.108633","129.98664","","","1","","",""
"4013130","","朝鍋宿","","33.221081","130.152528","","","1","","",""
"4013131","","土元","","33.226396","130.154426","","","1","","",""
"4013132","","門前","","33.232892","130.150677","","","1","","",""
"4013133","","花祭","","33.243972","130.152248","","","1","","",""
"4013148","","白木パノラマ孔園前","","33.2411","130.135468","","","1","","",""
"4013147","","平山","","33.236984","130.135435","","","1","","",""
"4013146","","岳","","33.232668","130.136133","","","1","","",""
"4013145","","仲町","","33.231629","130.139148","","","1","","",""
"4013144","","上小田集会所前","","33.229676","130.141436","","","1","","",""
"4013143","","上小田浄水場","","33.230222","130.143797","","","1","","",""
"4013142","","永林寺保育園前","","33.228649","130.144219","","","1","","",""
"4013141","","小田商店街入口","","33.226837","130.142734","","","1","","",""
"4013140","","古賀小児科前","","33.225606","130.14489","","","1","","",""
"4013126","","江北小学校前","","33.214367","130.158569","","","1","","",""
"4013127","","幼児教育センター","","33.216325","130.16057","","","1","","",""
"4013151","","山口駅前(南口)","","33.218605","130.160693","","","1","","",""
"4013136","","観音下","","33.218782","130.136487","","","1","","",""
"4013137","","天子社","","33.223467","130.135346","","","1","","",""
"4013138","","上区","","33.226365","130.136076","","","1","","",""
"4013139","","岩屋団地","","33.230487","130.137805","","","1","","",""
"4013149","","ＳＵＭＣＯ前","","33.232028","130.140977","","","1","","",""
"4013150","","日の出町","","33.231216","130.144382","","","1","","",""
"4013128","","イオン江北店","","33.216854","130.162279","","","1","","",""
"4020240","","コロニー入口","","32.96602","130.205343","","","1","","",""
"4020241","","道越","","32.961151","130.216841","","","1","","",""
"4020242","","観世音横","","32.956982","130.221008","","","1","","",""
"4020243","","竹崎本泊","","32.955407","130.220234","","","1","","",""
"4020244","","竹崎港","","32.954426","130.218366","","","1","","",""
"4020245","","平野","","32.974665","130.191953","","","1","","",""
"4020246","","上平野","","32.97505","130.189128","","","1","","",""
"4020247","","長川原","","32.977397","130.179616","","","1","","",""
"4020248","","黒金入口","","32.975651","130.176371","","","1","","",""
"4020249","","大町入口","","32.97396","130.173947","","","1","","",""
"4020250","","広谷入口","","32.974797","130.1716","","","1","","",""
"4020230","","多良駅前","","33.0254945","130.1775475","","","1","","",""
"4020231","","畑田","","33.023897","130.174886","","","1","","",""
"4020232","","上畑田","","33.02386","130.171421","","","1","","",""
"4020233","","瀬戸","","33.023534","130.165861","","","1","","",""
"4020234","","上川原","","33.022755","130.156177","","","1","","",""
"4020235","","郷式","","33.020549","130.14617","","","1","","",""
"4020236","","大川内","","33.010197","130.131778","","","1","","",""
"4020237","","下中山","","33.001612","130.114318","","","1","","",""
"4020238","","音谷","","32.998836","130.111092","","","1","","",""
"4020239","","中山","","32.995287","130.108315","","","1","","",""
"4022251","","幸通り","","33.108855","130.096163","","","1","","",""
"4022252","","道場前","","33.107052","130.095486","","","1","","",""
"4022253","","鹿島小学校前","","33.103838","130.09493","","","1","","",""
"4022254","","体育館前","","33.10184","130.093646","","","1","","",""
"4022255","","西部中学校前","","33.0985325","130.093273","","","1","","",""
"4022259","","辻宿","","33.094189","130.093062","","","1","","",""
"4022260","","農協前","","33.093258","130.091428","","","1","","",""
"4022261","","川原入口","","33.091764","130.0884235","","","1","","",""
"4022262","","大井手","","33.0887265","130.083052","","","1","","",""
"4022263","","大木庭入口","","33.086041","130.077976","","","1","","",""
"4022264","","大木庭","","33.084556","130.074646","","","1","","",""
"4022265","","高仙寺","","33.083466","130.071802","","","1","","",""
"4022266","","三河内","","33.0780895","130.0673465","","","1","","",""
"4022267","","三獄神社前","","33.076861","130.066741","","","1","","",""
"4022268","","東木庭","","33.074414","130.065626","","","1","","",""
"4022269","","山下入口","","33.069714","130.063146","","","1","","",""
"4022270","","山下","","33.066078","130.060924","","","1","","",""
"4022271","","平原","","33.061766","130.057833","","","1","","",""
"4022272","","掛橋入口","","33.060956","130.057179","","","1","","",""
"4022273","","早の瀬","","33.054891","130.051646","","","1","","",""
"4022274","","大野","","33.041737","130.044807","","","1","","",""
"4022258","","行成","","33.097343","130.098578","","","1","","",""
"4022288","","筒口","","33.0891415","130.093327","","","1","","",""
"4022289","","構江","","33.087074","130.094969","","","1","","",""
"4022290","","権現橋","","33.081166","130.095858","","","1","","",""
"4022291","","川内","","33.075362","130.095199","","","1","","",""
"4022292","","野口","","33.068577","130.092887","","","1","","",""
"4022293","","山方","","33.060666","130.095777","","","1","","",""
"4022294","","山浦","","33.056661","130.094172","","","1","","",""
"4022295","","長野","","33.052261","130.090651","","","1","","",""
"4022281","","貝瀬","","33.07272","130.068384","","","1","","",""
"4022282","","土穴","","33.064828","130.070434","","","1","","",""
"4022283","","本城入口","","33.058138","130.0704","","","1","","",""
"4022284","","本城","","33.052594","130.071266","","","1","","",""
"4022285","","尾崎","","33.048567","130.069289","","","1","","",""
"4003014","","東山公園入口","","33.074433","130.10938","","","1","","",""
"4003015","","鮒越入口","","33.072628","130.109077","","","1","","",""
"4003016","","公民分館前","","33.068802","130.108959","","","1","","",""
"4003017","","上古枝","","33.064977","130.108088","","","1","","",""
"4003018","","中尾","","33.05728","130.108483","","","1","","",""
"4003019","","永田","","33.054215","130.109569","","","1","","",""
"4003020","","上中尾","","33.050154","130.110928","","","1","","",""
"4003021","","藤の瀬","","33.040158","130.112786","","","1","","",""
"4003022","","日当山","","33.0361","130.110007","","","1","","",""
"4003023","","小畑","","33.033602","130.108907","","","1","","",""
"4003024","","赤岩","","33.029669","130.104349","","","1","","",""
"4003025","","奥山","","33.024555","130.098663","","","1","","",""
"4003026","","好日の園","","33.072862","130.112488","","","1","","",""
"4003027","","鮒越","","33.070172","130.113482","","","1","","",""
"4003028","","田代","","33.062511","130.113355","","","1","","",""
"4003029","","花取","","33.055477","130.116577","","","1","","",""
"4003030","","婦人ホーム前","","33.039394","130.117514","","","1","","",""
"4003031","","矢答","","33.027432","130.114328","","","1","","",""
"4031357","","二俣","","33.204683","130.049389","","","1","","",""
"4031358","","鳴瀬","","33.201725","130.054292","","","1","","",""
"4050809","","西医王寺","","33.206652","130.057854","","","1","","",""
"4050807","","医王寺","","33.208114","130.06575","","","1","","",""
"4050812","","折尾","","33.208849","130.070877","","","1","","",""
"4050811","","芦原","","33.208389","130.075779","","","1","","",""
"4050801","","椛島","","33.207094","130.082838","","","1","","",""
"4050810","","蔵堂","","33.205688","130.088461","","","1","","",""
"4050808","","大渡","","33.208681","130.092329","","","1","","",""
"4050802","","富吉神社前","","33.203637","130.093654","","","1","","",""
"4050803","","永谷団地","","33.223262","130.084973","","","1","","",""
"4050804","","大峠入口","","33.225122","130.086768","","","1","","",""
"4050805","","長寿園口","","33.219821","130.090296","","","1","","",""
"4050806","","北方幼稚園前","","33.218734","130.06836","","","1","","",""
"4031345","","温泉楼門","","33.196553","130.014858","","","1","","",""
"4031347","","新武雄病院前","","33.197756","130.034369","","","1","","",""
"4031348","","アクロスプラザ","","33.198338","130.033252","","","1","","",""
"4031349","","武雄中学校裏","","33.201833","130.026388","","","1","","",""
"4031350","","Ａコープ川良前","","33.202539","130.024437","","","1","","",""
"4031351","","鳥居前","","33.205951","130.025143","","","1","","",""
"4031352","","中野住宅入口","","33.208821","130.028064","","","1","","",""
"4031353","","八幡神社前","","33.2117","130.028994","","","1","","",""
"4031354","","中野","","33.215735","130.028694","","","1","","",""
"4031355","","黒尾","","33.2189","130.027981","","","1","","",""
"4031356","","中野入口","","33.2211185","130.0279015","","","1","","",""
"3116709","","善福寺入口","","33.221378","130.028606","","","1","","",""
"3116708","","小原","","33.21715","130.035452","","","1","","",""
"3116707","","朝日小学校前","","33.213941","130.039783","","","1","","",""
"3116706","","高橋宿","","33.211689","130.042088","","","1","","",""
"4031359","","釈迦寺","","33.196111","130.056282","","","1","","",""
"4031360","","片白","","33.191733","130.056611","","","1","","",""
"4031361","","南片白","","33.188223","130.056358","","","1","","",""
"4031362","","橘農協前","","33.184633","130.055351","","","1","","",""
"4031363","","納手","","33.185168","130.046652","","","1","","",""
"4031364","","野間峠","","33.187144","130.029796","","","1","","",""
"4030344","","文化会館前","","33.192267","130.024768","","","1","","",""
"4032369","","小楠","","33.199187","130.025266","","","1","","",""
"4032370","","川良東","","33.203644","130.021606","","","1","","",""
"4032371","","円応寺馬場","","33.204764","130.0183795","","","1","","",""
"4032372","","赤穂山","","33.216092","130.001025","","","1","","",""
"4032373","","本谷入口","","33.215237","129.99454","","","1","","",""
"4032374","","一軒茶屋","","33.214687","129.98318","","","1","","",""
"4032375","","長谷入口","","33.215406","129.980131","","","1","","",""
"4032376","","宇土谷","","33.218189","129.977747","","","1","","",""
"4032377","","上古賀","","33.220914","129.976281","","","1","","",""
"4032378","","馬場","","33.227013","129.972295","","","1","","",""
"4032379","","黒牟田入口","","33.231385","129.969819","","","1","","",""
"4032380","","松尾","","33.235336","129.968643","","","1","","",""
"4032381","","馬渡公民館前","","33.241006","129.971414","","","1","","",""
"4032382","","武雄北中学校前","","33.242013","129.975587","","","1","","",""
